road,id,model_type,condition,name,lat,lon,length
R170,4737,link,,LRP022,22.190527,91.895,53.0
R170,4738,link,,LRP022a,22.189444,91.895889,947.0
R170,4739,link,,LRP023,22.183138,91.90075,152.0
R170,4740,bridge,A,LRP023a,22.182027,91.901639,4.5
R170,4741,link,,LRP023b,22.179749,91.903139,65.0
R170,4742,link,,LRP023c,22.178249,91.904611,24.0
R170,4743,link,,LRP023d,22.178194,91.904806,203.0
R170,4744,link,,LRP023e,22.177499,91.906583,91.0
R170,4745,link,,LRP024,22.176999,91.907472,67.0
R170,4746,bridge,B,LRP024a,22.176277,91.908917,3.0
R170,4747,link,,LRP024b,22.17436,91.909,525.0
R170,4748,link,,LRP024c,22.17211,91.913472,140.0
R170,4749,link,,LRP025,22.171277,91.9145,139.0
R170,4750,bridge,A,LRP025a,22.170055,91.9145,4.0
R170,4751,bridge,A,LRP025b,22.165083,91.914167,1.8
R170,4752,link,,LRP026,22.162528,91.914667,184.0
R170,4753,bridge,B,LRP026a,22.161111,91.914806,4.1
R170,4754,link,,LRP027,22.158,91.914889,205.0
R170,4755,bridge,A,LRP027a,22.15625,91.914444,6.0
R170,4756,link,,LRP027b,22.153472,91.914667,191.0
R170,4757,link,,LRP027c,22.151778,91.914556,280.0
R170,4758,link,,LRP028,22.14925,91.914222,32.0
R170,4759,bridge,A,LRP028a,22.148944,91.914222,3.0
R170,4760,bridge,B,LRP028b,22.146083,91.913861,1.8
R170,4761,link,,LRP028c,22.142833,91.913889,300.0
R170,4762,link,,LRP029,22.140389,91.914083,880.0
R170,4763,bridge,B,LRP029a,22.132666,91.915611,1.85
R170,4764,link,,LRP030,22.131638,91.916139,585.0
R170,4765,bridge,B,LRP030a,22.123749,91.917083,4.0
R170,4766,bridge,A,LRP030b,22.125249,91.917888,3.0
R170,4767,link,,LRP031,22.123555,91.918638,49.0
R170,4768,bridge,A,LRP031a,22.123166,91.918805,25.0
R170,4769,link,,LRP031b,22.117333,91.923138,85.0
R170,4770,link,,LRP032,22.1165,91.923527,182.0
R170,4771,bridge,B,LRP032a,22.115028,91.924277,4.0
R170,4772,bridge,C,LRP032b,22.112278,91.925583,9.6
R170,4773,link,,LRP033,22.108306,91.927777,138.0
R170,4774,bridge,A,LRP033a,22.107111,91.928083,3.0
R170,4775,bridge,A,LRP033b,22.102972,91.929333,9.6
R170,4776,link,,LRP033c,22.100556,91.930055,96.0
R170,4777,link,,LRP034,22.099583,91.930333,438.0
R170,4778,bridge,A,LRP034a,22.09575,91.931277,3.0
R170,4779,bridge,A,LRP034b,22.090639,91.931722,3.0
R170,4780,link,,LRP034c,22.091361,91.93236,55.0
R170,4781,link,,LRP035,22.090777,91.932527,168.0
R170,4782,bridge,A,LRP035a,22.089361,91.933027,5.3
R170,4783,bridge,A,LRP035b,22.085083,91.934527,7.3
R170,4784,link,,LRP035c,22.082305,91.935361,12.0
R170,4785,link,,LRP036,22.082194,91.935389,170.0
R170,4786,bridge,A,LRP036a,22.080694,91.935527,5.3
R170,4787,bridge,A,LRP036b,22.076055,91.935861,4.5
R170,4788,link,,LRP037,22.073277,91.936111,85.0
R170,4789,link,,LRP037a,22.072583,91.936277,660.0
R170,4790,bridge,A,LRP037b,22.066833,91.937666,13.0
R170,4791,link,,LRP037c,22.066556,91.937694,242.0
R170,4792,link,,LRP038,22.064361,91.938139,289.0
R170,4793,bridge,A,LRP038a,22.060194,91.939916,3.0
R170,4794,link,,LRP038b,22.058611,91.939861,280.0
R170,4795,link,,LRP038c,22.05625,91.940333,25.0
R170,4796,link,,LRP039,22.056028,91.940416,142.0
R170,4797,bridge,C,LRP039a,22.05475,91.940694,7.3
R170,4798,bridge,A,LRP039b,22.05125,91.9415,9.6
R170,4799,link,,LRP039c,22.051083,91.941527,432.0
R170,4800,link,,LRP039d,22.047222,91.941694,5.0
R170,4801,link,,LRP040,22.047139,91.941722,470.0
R170,4802,bridge,C,LRP040a,22.042944,91.94175,6.2
R170,4803,link,,LRP041,22.038277,91.9425,400.0
R170,4804,bridge,A,LRP041a,22.034805,91.943555,4.2
R170,4805,bridge,A,LRP041b,22.031086,91.944657,2.5
R170,4806,link,,LRP042,22.029555,91.945111,194.0
R170,4807,bridge,A,LRP042a,22.02736,91.946222,5.0
R170,4808,bridge,A,LRP042b,22.023694,91.946833,2.5
R170,4809,link,,LRP043,22.020888,91.947722,138.0
R170,4810,link,,LRP043a,22.019749,91.948083,450.0
R170,4811,bridge,A,LRP043b,22.015972,91.949444,9.6
R170,4812,bridge,A,LRP043c,22.014722,91.949916,3.0
R170,4813,link,,LRP044,22.012361,91.950639,330.0
R170,4814,bridge,A,LRP044a,22.009389,91.95125,5.2
R170,4815,bridge,A,LRP044b,22.006861,91.951306,9.3
R170,4816,link,,LRP044c,22.00375,91.951583,40.0
R170,4817,link,,LRP044d,22.001944,91.951833,188.0
R170,4818,link,,LRP045,22.001778,91.951889,70.0
R170,4819,link,,LRP045a,22.000917,91.951972,316.0
R170,4820,bridge,C,LRP045b,21.998111,91.952139,34.5
R170,4821,link,,LRP046,21.994166,91.952444,195.0
R170,4822,bridge,A,LRP046a,21.992444,91.952639,3.0
R170,4823,bridge,A,LRP046b,21.988527,91.953083,3.0
R170,4824,link,,LRP047,21.983527,91.953694,529.0
R170,4825,bridge,B,LRP047a,21.97882,91.954293,15.2
R170,4826,link,,LRP047b,21.978499,91.954333,334.0
R170,4827,bridge,A,LRP047c,21.975499,91.954694,8.6
R170,4828,bridge,A,LRP047d,21.974722,91.95475,6.3
R170,4829,link,,LRP048,21.974416,91.954833,880.0
R170,4830,link,,LRP049,21.966472,91.955861,255.0
R170,4831,bridge,A,LRP049a,21.964194,91.956111,9.6
R170,4832,bridge,A,LRP049b,21.964083,91.956111,12.6
R170,4833,link,,LRP049c,21.961167,91.956361,420.0
R170,4834,link,,LRP050,21.957306,91.956528,890.0
R170,4835,bridge,A,LRP050a,21.949416,91.9575,25.2
R170,4836,link,,LRP051,21.948611,91.957583,615.0
R170,4837,bridge,A,LRP051a,21.943111,91.958417,2.5
R170,4838,link,,LRP052,21.939639,91.959167,128.0
R170,4839,bridge,D,LRP052a,21.938611,91.959556,9.9
R170,4840,link,,LRP052b,21.938444,91.959583,632.0
R170,4841,bridge,A,LRP052c,21.932805,91.960417,5.3
R170,4842,link,,LRP053,21.930722,91.960611,1000.0
R170,4843,link,,LRP054,21.921694,91.961333,140.0
R170,4844,link,,LRP054a,21.920472,91.961472,194.0
R170,4845,link,,LRP054b,21.918749,91.961639,576.0
R170,4846,bridge,B,LRP054c,21.913722,91.962111,15.8
R170,4847,link,,LRP055,21.912278,91.962278,1010.0
R170,4848,link,,LRP056,21.902889,91.963528,555.0
R170,4849,link,,LRP056a,21.898083,91.965972,43.0
R170,4850,link,,LRP056b,21.897722,91.964361,412.0
R170,4851,link,,LRP057,21.893833,91.965167,360.0
R170,4852,link,,LRP057a,21.890639,91.96575,20.0
R170,4853,link,,LRP057b,21.8905,91.965778,98.0
R170,4854,link,,LRP057c,21.889639,91.966,524.0
R170,4855,link,,LRP058,21.885416,91.968194,16.0
R170,4856,link,,LRP058a,21.88525,91.968333,28.0
R170,4857,link,,LRP058b,21.885194,91.968499,25.0
R170,4858,link,,LRP058c,21.885166,91.968666,394.0
R170,4859,link,,LRP058d,21.883389,91.971944,535.0
R170,4860,link,,LRP059,21.879027,91.973944,600.0
R170,4861,link,,LRP059a,21.873749,91.975416,380.0
R170,4862,link,,LRP059b,21.870388,91.975666,20.0
R170,4863,link,,LRP060,21.870166,91.975694,1000.0
R170,4864,link,,LRP061,21.861417,91.977805,125.0
R170,4865,link,,LRP061a,21.860306,91.977999,274.0
R170,4866,link,,LRP061b,21.857944,91.978527,601.0
R170,4867,link,,LRP062,21.852806,91.979944,152.0
R170,4868,link,,LRP062a,21.851667,91.980722,473.0
R170,4869,link,,LRP062b,21.8485,91.978277,375.0
R170,4870,link,,LRP063,21.846277,91.975499,1000.0
R170,4871,link,,LRP064,21.839805,91.969666,65.0
R170,4872,link,,LRP064a,21.83925,91.969722,935.0
R170,4873,link,,LRP065,21.831055,91.96961,15.0
R170,4874,link,,LRP065a,21.830694,91.969583,985.0
R170,4875,link,,LRP066,21.821555,91.969638,140.0
R170,4876,link,,LRP066a,21.820305,91.969638,860.0
R170,4877,link,,LRP067,21.812139,91.969666,61.0
R170,4878,link,,LRP067a,21.81175,91.96961,414.0
R170,4879,link,,LRP067b,21.808833,91.971666,525.0
R170,4880,link,,LRP068,21.804722,91.974222,590.0
R170,4881,link,,LRP068a,21.800556,91.977749,410.0
R170,4882,link,,LRP069,21.800083,91.981472,558.0
R170,4883,link,,LRP069a,21.797139,91.985777,194.0
R170,4884,link,,LRP069b,21.796361,91.987444,30.0
R170,4885,link,,LRP069c,21.796277,91.987694,218.0
R170,4886,link,,LRP070,21.795333,91.989611,310.0
R170,4887,link,,LRP070a,21.793305,91.991583,690.0
R170,4888,link,,LRP071,21.790055,91.996972,285.0
R170,4889,link,,LRP071a,21.789083,91.999444,715.0
R170,4890,link,,LRP072,21.783722,92.002028,45.0
R170,4891,link,,LRP072a,21.783305,92.002,207.0
R170,4892,link,,LRP072b,21.781472,92.002028,583.0
R170,4893,link,,LRP072c,21.774749,92.002028,485.0
R170,4894,link,,LRP073a,21.771972,92.002556,38.0
R170,4895,link,,LRP073b,21.771749,92.002833,407.0
R170,4896,link,,LRP073c,21.769527,92.005944,235.0
R170,4897,link,,LRP074,21.768138,92.007722,786.0
R170,4898,link,,LRP074a,21.761528,92.002278,48.0
R170,4899,link,,LRP074b,21.761111,92.00775,166.0
R170,4900,link,,LRP075,21.759556,92.007667,195.0
R170,4901,link,,LRP075a,21.757778,92.007611,355.0
R170,4902,link,,LRP075b,21.754583,92.007806,144.0
R170,4903,link,,LRP075c,21.753306,92.007833,44.0
R170,4904,link,,LRP075d,21.752917,92.007833,67.0
R170,4905,sink,,LRPE,21.752167,92.007833,
R171,4906,source,,LRPS,22.002028,91.951833,435.0
R171,4907,bridge,A,LRPSa,22.002889,91.955194,2.5
R171,4908,bridge,B,LRPSb,22.003194,91.959972,12.15
R171,4909,link,,LRPSc,22.003214,91.960112,16.0
R171,4910,link,,LRP001,22.00325,91.960361,907.0
R171,4911,link,,LRP001a,22.004083,91.968499,7341.0
R171,4912,link,,LRP008a,22.007722,92.039222,500.0
R171,4913,link,,LRP008b,22.008639,92.044222,212.0
R171,4914,link,,LRP009,22.010083,92.047389,420.0
R171,4915,link,,LRP009a,22.009389,92.05125,220.0
R171,4916,link,,LRP009b,22.008833,92.052639,100.0
R171,4917,link,,LRP009c,22.008278,92.053056,80.0
R171,4918,link,,LRP009d,22.008361,92.053917,80.0
R171,4919,link,,LRP009e,22.007611,92.053944,20.0
R171,4920,link,,LRP009f,22.0075,92.053944,80.0
R171,4921,link,,LRP010,22.006556,92.054083,840.0
R171,4922,bridge,A,LRP010a,21.999555,92.05525,1.3
R171,4923,link,,LRP011,21.998444,92.055306,810.0
R171,4924,bridge,A,LRP011a,21.995,92.060083,1.2
R171,4925,link,,LRP012,21.993805,92.060444,380.0
R171,4926,bridge,A,LRP012a,21.991722,92.062444,1.8
R171,4927,link,,LRP012b,21.991027,92.062667,350.0
R171,4928,link,,LRP012c,21.989166,92.064306,10.0
R171,4929,link,,LRP013,21.98775,92.064222,140.0
R171,4930,link,,LRP013a,21.987722,92.064111,80.0
R171,4931,bridge,A,LRP013b,21.988139,92.064167,7.7
R171,4932,bridge,A,LRP013c,21.991254,92.064587,2.4
R171,4933,link,,LRP013d,21.997611,92.065444,230.0
R171,4934,link,,LRP014,21.97736,92.06475,195.0
R171,4935,link,,LRP014a,21.976717,92.064847,310.0
R171,4936,bridge,D,LRP014b,21.975694,92.065,7.6
R171,4937,link,,LRP014c,21.973833,92.065361,132.0
R171,4938,link,,LRP014d,21.972277,92.065639,17.0
R171,4939,sink,,LRPE,21.972138,92.065694,
R172,4940,source,,LRPS,21.759639,92.076472,692.0
R172,4941,link,,LRPSa,21.757556,92.070472,308.0
R172,4942,link,,LRP001,21.757306,92.067666,280.0
R172,4943,bridge,A,LRP001a,21.758083,92.065028,1.5
R172,4944,bridge,A,LRP001b,21.758167,92.064472,2.5
R172,4945,bridge,D,LRP001c,21.758722,92.063167,143.7
R172,4946,link,,LRP001d,21.75875,92.061528,140.0
R172,4947,link,,LRP001e,21.758861,92.060194,135.0
R172,4948,link,,LRP002,21.758472,92.058694,960.0
R172,4949,link,,LRP003,21.754361,92.050778,710.0
R172,4950,link,,LRP003a,21.751222,92.044944,290.0
R172,4951,link,,LRP004,21.750556,92.042194,1000.0
R172,4952,link,,LRP005,21.750417,92.033416,162.0
R172,4953,bridge,A,LRP005a,21.7495,92.032222,5.2
R172,4954,link,,LRP006,21.750722,92.024916,40.0
R172,4955,bridge,A,LRP006a,21.750861,92.024666,2.6
R172,4956,link,,LRP006b,21.7515,92.019777,17.0
R172,4957,link,,LRP006c,21.751583,92.019666,158.0
R172,4958,bridge,A,LRP006d,21.752694,92.018749,17.0
R172,4959,link,,LRP007,21.753778,92.017055,180.0
R172,4960,link,,LRP007a,21.753833,92.017055,705.0
R172,4961,link,,LRP007b,21.753889,92.016,110.0
R172,4962,link,,LRP007c,21.752139,92.007806,5.0
R172,4963,link,,LRP008,21.752167,92.007833,985.0
R172,4964,link,,LRP009,21.751944,91.998666,1000.0
R172,4965,link,,LRP010,21.752056,91.989,365.0
R172,4966,bridge,A,LRP010a,21.752111,91.985416,6.0
R172,4967,link,,LRP010b,21.752139,91.979666,40.0
R172,4968,link,,LRP011,21.751806,91.979166,502.0
R172,4969,link,,LRP011a,21.748639,91.975777,478.0
R172,4970,link,,LRP012,21.746111,91.972083,432.0
R172,4971,link,,LRP012a,21.744277,91.96836,568.0
R172,4972,link,,LRP013,21.744361,91.963389,94.0
R172,4973,link,,LRP013a,21.74375,91.962806,131.0
R172,4974,link,,LRP013b,21.742861,91.961972,149.0
R172,4975,link,,LRP013c,21.741722,91.961417,456.0
R172,4976,link,,LRP013d,21.738639,91.959139,180.0
R172,4977,link,,LRP014,21.737861,91.957361,172.0
R172,4978,link,,LRP014a,21.736722,91.956278,173.0
R172,4979,bridge,A,LRP014b,21.73525,91.95575,11.0
R172,4980,link,,LRP014c,21.730833,91.955889,135.0
R172,4981,link,,LRP014d,21.729694,91.955639,10.0
R172,4982,link,,LRP015,21.72961,91.955583,825.0
R172,4983,link,,LRP015a,21.72236,91.955306,175.0
R172,4984,link,,LRP016,21.720833,91.955,755.0
R172,4985,bridge,A,LRP016a,21.716444,91.9505,8.4
R172,4986,link,,LRP017,21.716222,91.94825,360.0
R172,4987,sink,,LRPE,21.715889,91.944861,
R180,4988,source,,LRPS,21.427249,92.006139,143.0
R180,4989,bridge,A,LRPSa,21.427527,92.004889,7.2
R180,4990,bridge,B,LRPSb,21.429694,92.001917,1.5
R180,4991,link,,LRPSc,21.430805,92.000694,318.0
R180,4992,link,,LRP001,21.433611,91.999222,17.0
R180,4993,bridge,A,LRP001a,21.435416,91.999111,2.0
R180,4994,bridge,D,LRP001b,21.436472,91.996972,11.0
R180,4995,link,,LRP001c,21.438333,91.995277,391.0
R180,4996,bridge,A,LRP001d,21.439611,91.991611,1.5
R180,4997,link,,LRP002,21.439666,91.991416,545.0
R180,4998,bridge,C,LRP002a,21.441027,91.986611,11.5
R180,4999,link,,LRP002b,21.441305,91.986,239.0
R180,5000,bridge,B,LRP002c,21.441555,91.984472,4.5
R180,5001,link,,LRP003,21.441972,91.982638,60.0
R180,5002,bridge,B,LRP003a,21.442083,91.982083,2.0
R180,5003,bridge,A,LRP003b,21.442416,91.982805,3.0
R180,5004,bridge,A,LRP003c,21.442124,91.97924,4.7
R180,5005,bridge,A,LRP003d,21.442316,91.978052,1.5
R180,5006,link,,LRP004,21.443444,91.971055,5.0
R180,5007,link,,LRP004a,21.443416,91.971027,430.0
R180,5008,bridge,C,LRP004b,21.442027,91.96836,5.5
R180,5009,link,,LRP005,21.43725,91.970916,407.0
R180,5010,link,,LRP005a,21.434055,91.972666,463.0
R180,5011,sink,,LRPE,21.430333,91.974722,
R201,5012,source,,LRPS,23.724999,90.513528,872.0
R201,5013,bridge,D,LRPSa,23.722055,90.505694,3.3
R201,5014,link,,LRP001,23.721972,90.504444,951.0
R201,5015,link,,LRP001a,23.720972,90.495277,49.0
R201,5016,link,,LRP002,23.720805,90.494777,195.0
R201,5017,sink,,LRPE,23.720416,90.49325,
R202,5018,source,,LRPS,23.784916,90.565083,1051.0
R202,5019,link,,LRP001,23.786805,90.552694,1000.0
R202,5020,link,,LRP002,23.786472,90.545444,1000.0
R202,5021,link,,LRP003,23.787889,90.535166,1000.0
R202,5022,link,,LRP004,23.788555,90.539389,120.0
R202,5023,link,,LRP004a,23.789194,90.526777,16.0
R202,5024,link,,LRP004b,23.789194,90.526638,404.0
R202,5025,bridge,A,LRP004c,23.789777,90.522916,6.0
R202,5026,link,,LRP004d,23.791444,90.521777,287.0
R202,5027,link,,LRP005,23.790389,90.520249,347.0
R202,5028,link,,LRP005a,23.787694,90.519527,653.0
R202,5029,link,,LRP006,23.782805,90.514944,35.0
R202,5030,link,,LRP006a,23.78261,90.514778,63.0
R202,5031,bridge,A,LRP006b,23.782138,90.514361,6.0
R202,5032,link,,LRP007,23.777138,90.508417,713.0
R202,5033,link,,LRP008,23.776583,90.50175,263.0
R202,5034,link,,LRP008a,23.776079,90.499368,737.0
R202,5035,link,,LRP009,23.774666,90.492694,211.0
R202,5036,link,,LRP009a,23.775194,90.490805,28.0
R202,5037,link,,LRP009b,23.775166,90.490527,761.0
R202,5038,link,,LRP010,23.77311,90.48375,81.0
R202,5039,sink,,LRP010a,23.772805,90.483055,
R203,5040,source,,LRPS,23.785611,90.570555,260.0
R203,5041,bridge,A,LRPSa,23.784527,90.572833,6.5
R203,5042,bridge,A,LRPSb,23.784139,90.578777,6.5
R203,5043,link,,LRP001,23.784055,90.57986,310.0
R203,5044,bridge,A,LRP001a,23.783889,90.583055,10.2
R203,5045,link,,LRP002,23.784583,90.589527,10.0
R203,5046,bridge,A,LRP002a,23.784666,90.58975,3.0
R203,5047,link,,LRP002b,23.787361,90.5975,110.0
R203,5048,link,,LRP003,23.787277,90.598889,870.0
R203,5049,link,,LRP003a,23.791389,90.607194,16.0
R203,5050,link,,LRP003b,23.790444,90.606528,114.0
R203,5051,link,,LRP004,23.791389,90.607111,392.0
R203,5052,bridge,C,LRP004a,23.792139,90.609667,57.0
R203,5053,link,,LRP004b,23.795111,90.607306,10.0
R203,5054,bridge,A,LRP004c,23.791972,90.611167,7.0
R203,5055,link,,LRP005,23.793444,90.616306,84.0
R203,5056,bridge,C,LRP005a,23.793639,90.617027,36.0
R203,5057,link,,LRP005b,23.793722,90.617472,866.0
R203,5058,link,,LRP006,23.792666,90.625833,1000.0
R203,5059,link,,LRP007,23.789055,90.634333,574.0
R203,5060,link,,LRP007a,23.789389,90.6395,426.0
R203,5061,link,,LRP008,23.788639,90.644,532.0
R203,5062,bridge,A,LRP008a,23.789277,90.648694,4.6
R203,5063,link,,LRP009,23.7895,90.653806,60.0
R203,5064,link,,LRP009a,23.789389,90.654222,30.0
R203,5065,bridge,A,LRP009b,23.789361,90.6545,4.6
R203,5066,link,,LRP010,23.787944,90.661417,90.0
R203,5067,bridge,D,LRP010a,23.788222,90.662611,36.7
R203,5068,link,,LRP010b,23.788166,90.662833,868.0
R203,5069,link,,LRP011,23.788333,90.670749,490.0
R203,5070,link,,LRP011a,23.788416,90.675805,510.0
R203,5071,link,,LRP012,23.788055,90.680416,44.0
R203,5072,bridge,A,LRP012a,23.788194,90.680916,4.0
R203,5073,bridge,A,LRP012b,23.78869,90.684715,4.0
R203,5074,link,,LRP013,23.789416,90.690277,953.0
R203,5075,link,,LRP013a,23.79075,90.698222,18.0
R203,5076,link,,LRP013b,23.790777,90.698361,15.0
R203,5077,link,,LRP014,23.79075,90.698472,1000.0
R203,5078,link,,LRP015,23.790833,90.707833,84.0
R203,5079,bridge,C,LRP015a,23.790444,90.708361,148.11
R203,5080,link,,LRP015b,23.789639,90.709361,772.0
R203,5081,link,,LRP016,23.783777,90.713694,500.0
R203,5082,link,,LRP016a,23.779972,90.715722,388.0
R203,5083,link,,LRP016b,23.776833,90.717499,112.0
R203,5084,link,,LRP017,23.775749,90.718083,797.0
R203,5085,link,,LRP017a,23.770027,90.722305,203.0
R203,5086,link,,LRP018,23.769027,90.723888,124.0
R203,5087,bridge,D,LRP018a,23.76861,90.724999,10.0
R203,5088,link,,LRP019a,23.763056,90.739361,783.0
R203,5089,link,,LRP020a,23.762306,90.746472,20.0
R203,5090,link,,LRP020b,23.76225,90.746833,629.0
R203,5091,link,,LRP020c,23.761694,90.751972,78.0
R203,5092,link,,LRP021,23.762194,90.752167,1000.0
R203,5093,link,,LRP022,23.768805,90.756444,55.0
R203,5094,link,,LRP022a,23.768833,90.756944,80.0
R203,5095,link,,LRP022b,23.768777,90.757694,870.0
R203,5096,link,,LRP023,23.774833,90.76175,1007.0
R203,5097,link,,LRP024,23.778499,90.768416,20.0
R203,5098,link,,LRP024a,23.778305,90.768638,42.0
R203,5099,link,,LRP024b,23.778166,90.768916,162.0
R203,5100,link,,LRP024c,23.778805,90.770999,774.0
R203,5101,link,,LRP025,23.779972,90.775972,952.0
R203,5102,link,,LRP025a,23.784639,90.782194,66.0
R203,5103,link,,LRP026,23.784889,90.780555,908.0
R203,5104,link,,LRP026a,23.780027,90.786,86.0
R203,5105,link,,LRP027,23.77936,90.785777,396.0
R203,5106,link,,LRP027a,23.777555,90.788027,30.0
R203,5107,link,,LRP027b,23.777499,90.788083,339.0
R203,5108,link,,LRP027c,23.777637,90.791329,70.0
R203,5109,link,,LRP027d,23.777666,90.792,163.0
R203,5110,link,,LRP028,23.777638,90.794639,142.0
R203,5111,link,,LRP028a,23.777555,90.794861,15.0
R203,5112,link,,LRP028b,23.778166,90.801583,843.0
R203,5113,link,,LRP029,23.778277,90.80325,59.0
R203,5114,link,,LRP029a,23.778388,90.803806,70.0
R203,5115,link,,LRP029b,23.778472,90.804472,775.0
R203,5116,link,,LRP029c,23.780888,90.811556,96.0
R203,5117,link,,LRP030,23.78061,90.811694,688.0
R203,5118,link,,LRP030a,23.779999,90.810583,210.0
R203,5119,link,,LRP030b,23.780444,90.827638,102.0
R203,5120,link,,LRP031,23.777749,90.819694,710.0
R203,5121,link,,LRP031a,23.779694,90.825944,126.0
R203,5122,link,,LRP031b,23.779916,90.816528,60.0
R203,5123,link,,LRP031c,23.777944,90.81861,104.0
R203,5124,link,,LRP032,23.780972,90.828388,52.0
R203,5125,link,,LRP032a,23.781249,90.828749,575.0
R203,5126,bridge,A,LRP032b,23.785527,90.82736,1.5
R203,5127,link,,LRP032c,23.785777,90.827305,343.0
R203,5128,link,,LRP033,23.789444,90.826944,1000.0
R203,5129,link,,LRP034,23.79525,90.830638,115.0
R203,5130,bridge,A,LRP034a,23.795881,90.83144,2.0
R203,5131,bridge,C,LRP034b,23.799583,90.836139,7.32
R203,5132,link,,LRP035,23.801333,90.836389,1000.0
R203,5133,link,,LRP036,23.80775,90.843139,5.0
R203,5134,bridge,C,LRP036a,23.807778,90.843139,6.92
R203,5135,bridge,D,LRP036b,23.808694,90.844416,13.5
R203,5136,link,,LRP037,23.805611,90.852306,1000.0
R203,5137,link,,LRP038,23.800889,90.865611,1000.0
R203,5138,link,,LRP039,23.800083,90.870638,102.0
R203,5139,bridge,C,LRP039a,23.799805,90.871527,6.0
R203,5140,bridge,C,LRP039b,23.799389,90.872833,6.0
R203,5141,bridge,C,LRP039c,23.799166,90.874055,6.0
R203,5142,link,,LRP039d,23.799611,90.874249,574.0
R203,5143,link,,LRP040,23.804083,90.874833,372.0
R203,5144,bridge,C,LRP040a,23.804056,90.878222,5.4
R203,5145,link,,LRP040b,23.804472,90.881694,122.0
R203,5146,link,,LRP040c,23.804667,90.88286,136.0
R203,5147,link,,LRP041,23.804556,90.884333,357.0
R203,5148,bridge,C,LRP041a,23.807361,90.885111,4.0
R203,5149,bridge,C,LRP041b,23.8115,90.885472,13.0
R203,5150,link,,LRP041c,23.811806,90.885555,150.0
R203,5151,link,,LRP042,23.812,90.886139,235.0
R203,5152,bridge,C,LRP042a,23.814028,90.887277,45.0
R203,5153,link,,LRP042b,23.81711,90.890527,97.0
R203,5154,link,,LRP043,23.817083,90.891444,430.0
R203,5155,link,,LRP043a,23.819777,90.893083,10.0
R203,5156,bridge,C,LRP043b,23.819916,90.893083,9.4
R203,5157,bridge,C,LRP043c,23.821555,90.893611,22.0
R203,5158,link,,LRP044,23.821138,90.897333,235.0
R203,5159,bridge,B,LRP044a,23.822666,90.898139,2.0
R203,5160,link,,LRP044b,23.822694,90.898166,737.0
R203,5161,link,,LRP044c,23.829249,90.898694,8.0
R203,5162,link,,LRP044d,23.829305,90.898722,10.0
R203,5163,link,,LRP045,23.82936,90.89875,482.0
R203,5164,bridge,B,LRP045a,23.831277,90.902444,5.4
R203,5165,bridge,B,LRP045b,23.831305,90.902472,5.0
R203,5166,link,,LRP045c,23.831166,90.903806,10.0
R203,5167,link,,LRP045d,23.83111,90.903833,260.0
R203,5168,link,,LRP046,23.830666,90.906139,1000.0
R203,5169,link,,LRP047,23.830083,90.915833,92.0
R203,5170,bridge,A,LRP047a,23.830083,90.916749,2.0
R203,5171,link,,LRP047b,23.830083,90.916833,211.0
