id,road,name,lat,lon,length,condition,constructionYear,model_type,quality_score
1071,N1,LRP410b,21.2637222,92.1144722,1.8,A,1968.0,bridge,4.0
1072,N1,LRP410c,21.2623611,92.1161667,2.2,A,1958.0,bridge,4.0
1073,N1,LRP410d,21.26225,92.1163056,714.999999999975,,,link,0.0
1074,N1,LRP411,21.2580278,92.1214438,223.99999999998954,,,link,0.0
1075,N1,LRP411a,21.2565556,92.122916,6.4,A,1984.0,bridge,4.0
1076,N1,LRP411b,21.2565,92.1229716,2.2,A,1951.0,bridge,4.0
1077,N1,LRP411c,21.2550278,92.1245827,250.0,,,link,0.0
1078,N1,LRP411d,21.2537778,92.1266382,276.00000000001046,,,link,0.0
1079,N1,LRP412,21.2521944,92.1286104,16.999999999995907,,,link,0.0
1080,N1,LRP412a,21.2521111,92.1287493,3.1,A,1973.0,bridge,4.0
1081,N1,LRP412b,21.2504722,92.1307493,38.7,C,,bridge,2.0
1082,N1,LRP412c,21.2504167,92.1307493,781.0000000000059,,,link,0.0
1083,N1,LRP412d,21.248083,92.1341108,3.0,A,1964.0,bridge,4.0
1084,N1,LRP412e,21.2479997,92.1342219,40.99999999999682,,,link,0.0
1085,N1,LRP413,21.2462219,92.1364719,300.00000000001137,,,link,0.0
1086,N1,LRP413a,21.2447497,92.1389441,9.4,A,,bridge,4.0
1087,N1,LRP413b,21.242333,92.1413608,15.4,D,,bridge,1.0
1088,N1,LRP413c,21.2422219,92.1415552,302.0000000000209,,,link,0.0
1089,N1,LRP414,21.2412497,92.1440552,979.9999999999613,,,link,0.0
1090,N1,LRP415,21.2357774,92.1511667,998.0000000000473,,,link,0.0
1091,N1,LRP416,21.236333,92.1586667,1009.9999999999909,,,link,0.0
1092,N1,LRP417,21.2283604,92.1617222,264.99999999998636,,,link,0.0
1093,N1,LRP417a,21.2261382,92.1611667,3.0,C,1978.0,bridge,2.0
1094,N1,LRP417b,21.2243327,92.1614444,4.6,A,1978.0,bridge,4.0
1095,N1,LRP418,21.2198049,92.1618611,400.0000000000341,,,link,0.0
1096,N1,LRP418a,21.2165556,92.1626944,9.4,C,1951.0,bridge,2.0
1097,N1,LRP418b,21.2152778,92.1649722,15.2,C,,bridge,2.0
1098,N1,LRP418c,21.2142778,92.166666,106.00000000005139,,,link,0.0
1099,N1,LRP419,21.21375,92.1674438,127.9999999999859,,,link,0.0
1100,N1,LRP419a,21.2127222,92.1678882,57.6,A,,bridge,4.0
1101,N1,LRP419b,21.2105833,92.1681382,100.00000000002274,,,link,0.0
1102,N1,LRP419c,21.2096944,92.168416,3.3,B,1978.0,bridge,3.0
1103,N1,LRP420,21.2056389,92.1703327,526.9999999999868,,,link,0.0
1104,N1,LRP420a,21.2011389,92.170416,15.4,C,,bridge,2.0
1105,N1,LRP420b,21.1989997,92.1703604,125.0,,,link,0.0
1106,N1,LRP420c,21.1977219,92.1705549,3.3,A,1975.0,bridge,4.0
1107,N1,LRP421,21.1969441,92.1707493,47.000000000025466,,,link,0.0
1108,N1,LRP421a,21.1965552,92.1708604,12.3,D,,bridge,1.0
1109,N1,LRP421b,21.1925552,92.1697216,42.00000000003001,,,link,0.0
1110,N1,LRP421c,21.1923052,92.1695271,1.2,C,1951.0,bridge,2.0
1111,N1,LRP421d,21.1906108,92.167916,15.2,C,,bridge,2.0
1112,N1,LRP422,21.1897497,92.166666,456.99999999999363,,,link,0.0
1113,N1,LRP422a,21.1866386,92.1638056,1.3,C,1978.0,bridge,2.0
1114,N1,LRP422b,21.1859441,92.1610833,3.3,A,1951.0,bridge,4.0
1115,N1,LRP422c,21.185833,92.1609167,4.7,B,1951.0,bridge,3.0
1116,N1,LRP423,21.1843052,92.1594167,699.0000000000123,,,link,0.0
1117,N1,LRP423a,21.178666,92.1574722,1.2,C,1951.0,bridge,2.0
1118,N1,LRP424,21.1761938,92.1566111,242.999999999995,,,link,0.0
1119,N1,LRP424a,21.1742771,92.1557222,6.4,D,,bridge,1.0
1120,N1,LRP424b,21.1718327,92.1551389,3.35,A,1978.0,bridge,4.0
1121,N1,LRP424c,21.1698049,92.1545833,13.0,C,,bridge,2.0
1122,N1,LRP424d,21.1694993,92.1543056,155.00000000002956,,,link,0.0
1123,N1,LRP424e,21.168416,92.1532778,3.2,A,1984.0,bridge,4.0
1124,N1,LRP425,21.1677216,92.1527778,64.99999999999773,,,link,0.0
1125,N1,LRP425a,21.1673327,92.1524167,3.4,A,1984.0,bridge,4.0
1126,N1,LRP425b,21.1652222,92.1521667,2.8,A,1985.0,bridge,4.0
1127,N1,LRP425c,21.1649444,92.1521944,12.8,D,,bridge,1.0
1128,N1,LRP425d,21.16325,92.1522222,88.99999999999864,,,link,0.0
1129,N1,LRP425e,21.1624722,92.1522778,1.2,A,1967.0,bridge,4.0
1130,N1,LRP425f,21.1604167,92.1525,108.00000000000409,,,link,0.0
1131,N1,LRP426,21.1595,92.1526111,21.000000000015007,,,link,0.0
1132,N1,LRP426a,21.1593056,92.1526111,1.2,A,1986.0,bridge,4.0
1133,N1,LRP426b,21.1586667,92.1525,1.2,A,1978.0,bridge,4.0
1134,N1,LRP426c,21.1556389,92.1527778,2.8,A,1993.0,bridge,4.0
1135,N1,LRP426d,21.1537778,92.1528611,2.8,A,1976.0,bridge,4.0
1136,N1,LRP426e,21.1521944,92.1535278,1.2,A,1964.0,bridge,4.0
1137,N1,LRP427,21.1507222,92.1545,538.0000000000109,,,link,0.0
1138,N1,LRP427a,21.147333,92.1574167,1.2,C,1976.0,bridge,2.0
1139,N1,LRP427b,21.1442774,92.1586389,34.2,C,,bridge,2.0
1140,N1,LRP427c,21.1441663,92.1586944,81.00000000001728,,,link,0.0
1141,N1,LRP428,21.1435274,92.1589722,247.99999999999045,,,link,0.0
1142,N1,LRP428a,21.1414997,92.1599167,2.7,A,1964.0,bridge,4.0
1143,N1,LRP428b,21.1410552,92.1602222,2.7,A,1966.0,bridge,4.0
1144,N1,LRP428c,21.1381108,92.1648611,4.2,A,1993.0,bridge,4.0
1145,N1,LRP429,21.1379719,92.1659167,122.99999999999045,,,link,0.0
1146,N1,LRP429a,21.137833,92.1671104,1.2,A,1976.0,bridge,4.0
1147,N1,LRP429b,21.1375552,92.1683049,2.8,A,1964.0,bridge,4.0
1148,N1,LRP429c,21.1372219,92.1708882,1.2,A,1984.0,bridge,4.0
1149,N1,LRP429d,21.1371108,92.1727771,14.0,A,,bridge,4.0
1150,N1,LRP429e,21.1368886,92.173916,30.00000000002956,,,link,0.0
1151,N1,LRP429f,21.1367219,92.1741382,1.2,A,1966.0,bridge,4.0
1152,N1,LRP430,21.1363886,92.1752493,31.999999999982265,,,link,0.0
1153,N1,LRP430a,21.1363608,92.1755549,1.0,A,1984.0,bridge,4.0
1154,N1,LRP430b,21.1353886,92.1770827,1.0,A,1978.0,bridge,4.0
1155,N1,LRP430c,21.1333886,92.1806938,3.0,A,1978.0,bridge,4.0
1156,N1,LRP430d,21.1333608,92.1808327,6.1,C,1968.0,bridge,2.0
1157,N1,LRP430e,21.1329438,92.1824438,96.99999999997999,,,link,0.0
1158,N1,LRP431,21.1326938,92.183333,159.99999999996817,,,link,0.0
1159,N1,LRP431a,21.1319716,92.1846108,5.8,A,1974.0,bridge,4.0
1160,N1,LRP431b,21.1309716,92.1856941,1.3,A,1962.0,bridge,4.0
1161,N1,LRP432,21.1269438,92.1902219,12.000000000000455,,,link,0.0
1162,N1,LRP432a,21.1268327,92.1902774,1.2,A,1964.0,bridge,4.0
1163,N1,LRP432b,21.1242771,92.1918886,30.9,C,,bridge,2.0
1164,N1,LRP432c,21.1239993,92.1919997,134.00000000001455,,,link,0.0
1165,N1,LRP432d,21.1229993,92.1926663,112.99999999999955,,,link,0.0
1166,N1,LRP432e,21.122166,92.1931941,84.99999999997954,,,link,0.0
1167,N1,LRP432f,21.1214993,92.1935552,283.00000000001546,,,link,0.0
1168,N1,LRP433,21.1198604,92.1954719,110.99999999999,,,link,0.0
1169,N1,LRP433a,21.1190827,92.1960274,1.2,C,1980.0,bridge,2.0
1170,N1,LRP433b,21.1175827,92.1966663,9.4,D,,bridge,1.0
1171,N1,LRP433c,21.1165,92.1969163,11.8,C,,bridge,2.0
1172,N1,LRP433d,21.1161389,92.1969997,2.8,C,1964.0,bridge,2.0
1173,N1,LRP433e,21.1158333,92.1971386,86.99999999998909,,,link,0.0
1174,N1,LRP433f,21.1151667,92.1975552,77.99999999997453,,,link,0.0
1175,N1,LRP433g,21.1146111,92.1979719,377.00000000000955,,,link,0.0
1176,N1,LRP434,21.1121111,92.2002778,47.000000000025466,,,link,0.0
1177,N1,LRP434a,21.1118611,92.2006389,1.2,C,1954.0,bridge,2.0
1178,N1,LRP434b,21.1090556,92.2045278,31.7,C,1965.0,bridge,2.0
1179,N1,LRP434c,21.1078333,92.2058611,197.99999999997908,,,link,0.0
1180,N1,LRP434d,21.1078333,92.2069444,69.99999999999318,,,link,0.0
1181,N1,LRP435,21.1058333,92.20725,64.00000000002137,,,link,0.0
1182,N1,LRP435a,21.1053611,92.2073889,1.2,C,1952.0,bridge,2.0
1183,N1,LRP435b,21.1043611,92.2075278,1.2,C,1952.0,bridge,2.0
1184,N1,LRP435c,21.1026389,92.2077778,6.2,A,1984.0,bridge,4.0
1185,N1,LRP435d,21.1012778,92.2081389,220.00000000002728,,,link,0.0
1186,N1,LRP435e,21.0996386,92.2091667,284.99999999996817,,,link,0.0
1187,N1,LRP436,21.0975552,92.2105,28.00000000002001,,,link,0.0
1188,N1,LRP436a,21.097333,92.2106111,32.1,C,,bridge,2.0
1189,N1,LRP436b,21.0939441,92.2118611,36.000000000001364,,,link,0.0
1190,N1,LRP436c,21.0936663,92.2119444,158.00000000001546,,,link,0.0
1191,N1,LRP436d,21.0923052,92.2123333,235.00000000001364,,,link,0.0
1192,N1,LRP436e,21.090333,92.2129444,143.9999999999486,,,link,0.0
1193,N1,LRP437,21.0891941,92.2135,346.00000000000364,,,link,0.0
1194,N1,LRP437a,21.0864997,92.2151111,4.4,A,1976.0,bridge,4.0
1195,N1,LRP437b,21.0859441,92.2153889,2.9,A,1968.0,bridge,4.0
1196,N1,LRP437c,21.0838608,92.2161111,332.99999999997,,,link,0.0
1197,N1,LRP438,21.0811104,92.2169438,105.00000000001819,,,link,0.0
1198,N1,LRP438a,21.0803049,92.2174993,2.8,A,1962.0,bridge,4.0
1199,N1,LRP438b,21.0783327,92.2186382,2.8,A,1974.0,bridge,4.0
1200,N1,LRP438c,21.077916,92.2189993,1.9,A,1966.0,bridge,4.0
1201,N1,LRP438d,21.0765549,92.2209993,259.00000000001455,,,link,0.0
1202,N1,LRP438e,21.0745271,92.2220549,146.000000000015,,,link,0.0
1203,N1,LRP439,21.0735271,92.2226104,110.00000000001364,,,link,0.0
1204,N1,LRP439a,21.0728327,92.2232216,45.6,C,,bridge,2.0
1205,N1,LRP439b,21.071666,92.2242216,312.0000000000118,,,link,0.0
1206,N1,LRP439c,21.0691104,92.2246382,2.8,B,1967.0,bridge,3.0
1207,N1,LRP439d,21.0668882,92.2246104,146.000000000015,,,link,0.0
1208,N1,LRP440,21.0655833,92.2245549,77.99999999997453,,,link,0.0
1209,N1,LRP440a,21.0650556,92.2245271,12.5,C,,bridge,2.0
1210,N1,LRP440b,21.063,92.2254993,187.99999999998818,,,link,0.0
1211,N1,LRP440c,21.0615556,92.2262771,204.00000000000773,,,link,0.0
1212,N1,LRP440d,21.0597778,92.2263882,14.999999999986358,,,link,0.0
1213,N1,LRP440e,21.0596667,92.2263882,341.99999999998454,,,link,0.0
1214,N1,LRP441,21.0565833,92.2266104,184.00000000002592,,,link,0.0
1215,N1,LRP441a,21.0549722,92.2268049,29.9,C,,bridge,2.0
1216,N1,LRP441b,21.0513611,92.2302493,37.99999999995407,,,link,0.0
1217,N1,LRP441c,21.0513611,92.2305827,125.0,,,link,0.0
1218,N1,LRP442,21.0513056,92.2317493,64.00000000002137,,,link,0.0
1219,N1,LRP442a,21.0512778,92.2323327,1.2,C,1962.0,bridge,2.0
1220,N1,LRP442b,21.0507222,92.2338608,327.99999999997453,,,link,0.0
1221,N1,LRP442c,21.0479441,92.2346386,381.00000000002865,,,link,0.0
1222,N1,LRP442d,21.0446941,92.2356941,86.99999999998909,,,link,0.0
1223,N1,LRP443,21.0439163,92.2359441,396.99999999999136,,,link,0.0
1224,N1,LRP443a,21.0407497,92.2374997,36.6,A,,bridge,4.0
1225,N1,LRP443b,21.0363608,92.2396941,40.99999999999682,,,link,0.0
1226,N1,LRP443c,21.0360552,92.2398608,2.8,A,1985.0,bridge,4.0
1227,N1,LRP444,21.0338608,92.2407774,203.00000000003138,,,link,0.0
1228,N1,LRP444a,21.0321104,92.241083,1.2,A,1985.0,bridge,4.0
1229,N1,LRP444b,21.0300549,92.2413608,8.8,B,,bridge,3.0
1230,N1,LRP444c,21.0269438,92.2416941,1.2,A,1987.0,bridge,4.0
1231,N1,LRP445,21.0249993,92.2418608,243.99999999997135,,,link,0.0
1232,N1,LRP445a,21.0228882,92.2420274,9.2,A,,bridge,4.0
1233,N1,LRP445b,21.0226104,92.2420552,41.75,C,,bridge,2.0
1234,N1,LRP446,21.0186104,92.2431386,206.99999999999363,,,link,0.0
1235,N1,LRP446a,21.0169993,92.2440274,7.5,A,,bridge,4.0
1236,N1,LRP446b,21.0150833,92.245333,35.5,A,1990.0,bridge,4.0
1237,N1,LRP447,21.0107222,92.2487219,91.00000000000819,,,link,0.0
1238,N1,LRP447a,21.0101389,92.2492497,2.7,A,1973.0,bridge,4.0
1239,N1,LRP447b,21.0078889,92.251,1.2,A,1973.0,bridge,4.0
1240,N1,LRP447c,21.0064444,92.2520833,38.0,C,,bridge,2.0
1241,N1,LRP448,21.0029444,92.2531944,444.9999999999932,,,link,0.0
1242,N1,LRP448a,20.9990274,92.2537778,49.6,B,,bridge,3.0
1243,N1,LRP448b,20.9986386,92.2538889,502.9999999999859,,,link,0.0
1244,N1,LRP448c,20.9942497,92.2545278,13.5,A,,bridge,4.0
1245,N1,LRP449,20.9940274,92.2546111,742.0000000000186,,,link,0.0
1246,N1,LRP449a,20.9875274,92.2545556,13.5,A,,bridge,4.0
1247,N1,LRP450,20.9852774,92.2536389,891.9999999999959,,,link,0.0
1248,N1,LRP450a,20.9778049,92.25075,37.6,C,,bridge,2.0
1249,N1,LRP450b,20.9775827,92.2506111,76.00000000002183,,,link,0.0
1250,N1,LRP451,20.9769438,92.2502222,860.99999999999,,,link,0.0
1251,N1,LRP451a,20.9697216,92.2485552,1.2,B,1973.0,bridge,3.0
1252,N1,LRP452,20.9682771,92.2488052,118.99999999997135,,,link,0.0
1253,N1,LRP452a,20.9673604,92.2491663,29.3,C,,bridge,2.0
1254,N1,LRP452b,20.9671104,92.2494441,336.9999999999891,,,link,0.0
1255,N1,LRP452c,20.9648611,92.2515278,2.8,A,1979.0,bridge,4.0
1256,N1,LRP452d,20.9622778,92.2528889,2.8,A,1981.0,bridge,4.0
1257,N1,LRP452e,20.9620556,92.2530556,2.8,A,1986.0,bridge,4.0
1258,N1,LRP453,20.9606389,92.2535,302.0000000000209,,,link,0.0
1259,N1,LRP453a,20.9580833,92.2543056,15.1,A,,bridge,4.0
1260,N1,LRP453b,20.9566667,92.2548056,336.00000000001273,,,link,0.0
1261,N1,LRP453c,20.9538889,92.2559722,93.00000000001774,,,link,0.0
1262,N1,LRP453d,20.9531667,92.2562778,120.00000000000455,,,link,0.0
1263,N1,LRP453e,20.95225,92.2566111,15.99999999996271,,,link,0.0
1264,N1,LRP454,20.9521667,92.2566944,335.0000000000364,,,link,0.0
1265,N1,LRP454a,20.94957125079681,92.25817740896414,9.0,A,,bridge,4.0
1266,N1,LRP454b,20.9482774,92.2589167,9.0,A,,bridge,4.0
1267,N1,LRP454c,20.9481386,92.2593056,330.0000000000409,,,link,0.0
1268,N1,LRP454d,20.9459163,92.2603333,186.99999999995498,,,link,0.0
1269,N1,LRP455,20.9445552,92.2603333,99.00000000004638,,,link,0.0
1270,N1,LRP455a,20.9436941,92.2603056,37.3,C,,bridge,2.0
1271,N1,LRP455b,20.9373886,92.2623333,40.000000000020464,,,link,0.0
1272,N1,LRP455c,20.9371108,92.2624722,108.99999999998045,,,link,0.0
1273,N1,LRP456,20.9361663,92.2628611,12.000000000000455,,,link,0.0
1274,N1,LRP456a,20.9361108,92.2628611,1.5,A,1991.0,bridge,4.0
1275,N1,LRP456b,20.9346663,92.2631667,1.5,C,1989.0,bridge,2.0
1276,N1,LRP456c,20.934333,92.26325,35.9,C,,bridge,2.0
1277,N1,LRP456d,20.9330549,92.2635,388.00000000003365,,,link,0.0
1278,N1,LRP456e,20.929666,92.2641111,36.99999999997772,,,link,0.0
1279,N1,LRP456f,20.9293327,92.2641389,256.00000000002865,,,link,0.0
1280,N1,LRP457,20.9270827,92.2644444,380.9999999999718,,,link,0.0
1281,N1,LRP457a,20.9238882,92.2653889,50.99999999998772,,,link,0.0
1282,N1,LRP457b,20.9234993,92.2656111,530.0000000000296,,,link,0.0
1283,N1,LRP457c,20.9195827,92.268416,16.999999999995907,,,link,0.0
1284,N1,LRP457d,20.9194993,92.2684716,55.00000000000682,,,link,0.0
1285,N1,LRP457e,20.9189993,92.2686382,29.999999999972715,,,link,0.0
1286,N1,LRP458,20.9187771,92.2687771,140.0000000000432,,,link,0.0
1287,N1,LRP458a,20.9176382,92.2692493,254.99999999999545,,,link,0.0
1288,N1,LRP458b,20.9157222,92.2704993,37.99999999995407,,,link,0.0
1289,N1,LRP458c,20.9154167,92.2706938,232.00000000002774,,,link,0.0
1290,N1,LRP458d,20.9136389,92.2718604,83.00000000002683,,,link,0.0
1291,N1,LRP458e,20.9132778,92.2721938,117.999999999995,,,link,0.0
1292,N1,LRP458f,20.9123889,92.2729716,25.999999999953616,,,link,0.0
1293,N1,LRP459,20.9122222,92.2729438,446.0000000000264,,,link,0.0
1294,N1,LRP459a,20.9088889,92.275166,47.000000000025466,,,link,0.0
1295,N1,LRP459b,20.9085556,92.2753604,237.99999999999955,,,link,0.0
1296,N1,LRP459c,20.90675,92.2764993,122.99999999999045,,,link,0.0
1297,N1,LRP459d,20.9059444,92.2771104,145.99999999995816,,,link,0.0
1298,N1,LRP460,20.9048333,92.277916,16.999999999995907,,,link,0.0
1299,N1,LRP460a,20.9047222,92.2779716,194.00000000001683,,,link,0.0
1300,N1,LRP460b,20.9033333,92.2789438,103.00000000000864,,,link,0.0
1301,N1,LRP460c,20.9027222,92.279416,310.9999999999786,,,link,0.0
1302,N1,LRP460d,20.9003333,92.2807216,36.000000000001364,,,link,0.0
1303,N1,LRP460e,20.9001111,92.2809716,112.99999999999955,,,link,0.0
1304,N1,LRP460f,20.8994441,92.2817216,164.0000000000441,,,link,0.0
1305,N1,LRP460g,20.8984719,92.2828604,46.99999999996862,,,link,0.0
1306,N1,LRP460h,20.8982219,92.283166,14.999999999986358,,,link,0.0
1307,N1,LRP461,20.8981108,92.2832493,22.000000000048203,,,link,0.0
1308,N1,LRP461a,20.8980274,92.283333,52.99999999999727,,,link,0.0
1309,N1,LRP461b,20.8977497,92.2836941,209.99999999997954,,,link,0.0
1310,N1,LRP461c,20.8969163,92.2854441,33.00000000001546,,,link,0.0
1311,N1,LRP461d,20.8967774,92.2857219,46.99999999996862,,,link,0.0
1312,N1,LRP461e,20.8965552,92.286083,218.9999999999941,,,link,0.0
1313,N1,LRP461f,20.8953608,92.2877219,84.00000000000318,,,link,0.0
1314,N1,LRP461g,20.8948052,92.2881941,103.00000000000864,,,link,0.0
1315,N1,LRP461h,20.894083,92.2887774,24.00000000000091,,,link,0.0
1316,N1,LRP461i,20.8939441,92.2889163,105.00000000001819,,,link,0.0
1317,N1,LRP461j,20.8932774,92.2896386,79.00000000000773,,,link,0.0
1318,N1,LRP461k,20.8927774,92.2901386,20.999999999958163,,,link,0.0
1319,N1,LRP462,20.8926386,92.2902774,171.0000000000491,,,link,0.0
1320,N1,LRP462a,20.8919163,92.2916663,19.99999999998181,,,link,0.0
1321,N1,LRP462b,20.8918886,92.2918052,55.999999999983174,,,link,0.0
1322,N1,LRP463,20.891833,92.2923052,742.0000000000186,,,link,0.0
1323,N1,LRP463a,20.8889163,92.2982497,14.999999999986358,,,link,0.0
1324,N1,LRP463b,20.888833,92.2983886,257.99999999998136,,,link,0.0
1325,N1,LRP464,20.8869441,92.2996386,133.0000000000382,,,link,0.0
1326,N1,LRP464a,20.8858608,92.2991941,473.99999999998954,,,link,0.0
1327,N1,LRP464b,20.8820271,92.2977774,430.9999999999832,,,link,0.0
1328,N1,LRP465,20.8782216,92.2977774,163.0000000000109,,,link,0.0
1329,N1,LRP465a,20.8768604,92.2978886,43.00000000000637,,,link,0.0
1330,N1,LRP465b,20.8764993,92.2978886,793.9999999999827,,,link,0.0
1331,N1,LRP466,20.8692771,92.2981386,50.00000000001137,,,link,0.0
1332,N1,LRP466a,20.8688604,92.2982219,427.99999999999727,,,link,0.0
1333,N1,LRP466b,20.8650278,92.2982497,42.00000000003001,,,link,0.0
1334,N1,LRP466c,20.8646667,92.2981941,177.99999999999727,,,link,0.0
1335,N1,LRP467,20.8629722,92.298083,129.99999999999545,,,link,0.0
1336,N1,LRPE,20.8629167,92.298083,,,,sink,0.0
1337,N1,LRPS,23.7060278,90.443333,814.0,,,source,0.0
1338,N1,LRPSa,23.7029167,90.4504167,8.000000000000007,,,link,0.0
1339,N1,LRPSb,23.7027778,90.4504722,178.00000000000006,,,link,0.0
