scenario,replication,route_length_km,driving_time_min,source_id,source_name,sink_id,sink_name
4,1,62.02809,328,2444,LRPE,2226,LRPS
4,1,112.14564999999999,288,2568,LRPS,2943,LRPE
4,1,60.19092000000001,228,2444,LRPE,1,LRPS
4,1,298.33745000000033,2184,1339,LRPE,2777,LRPE
4,1,275.50874,1755,2444,LRPE,1339,LRPE
4,1,70.86489999999999,325,2225,LRPE,2943,LRPE
4,1,39.41732999999999,185,2445,LRPS,2567,LRPE
4,1,26.264310000000002,140,2943,LRPE,2444,LRPE
4,1,22.828709999999994,80,2444,LRPE,2777,LRPE
4,1,3.4356,5,2943,LRPE,2777,LRPE
4,1,126.01950000000001,606,2778,LRPS,2684,LRP048
4,1,49.95606000000001,256,3120,LRPE,2444,LRPE
4,1,62.02808999999999,221,2226,LRPS,2444,LRPE
4,1,21.529,26,1340,LRPS,1,LRPS
4,1,12.443,16,2225,LRPE,1340,LRPS
4,1,41.280750000000005,87,2568,LRPS,2225,LRPE
4,1,123.63541000000002,568,2226,LRPS,1340,LRPS
4,1,137.49220000000003,548,2778,LRPS,1340,LRPS
4,1,112.14565,353,2943,LRPE,2568,LRPS
4,1,87.35510999999998,253,2445,LRPS,2444,LRPE
4,1,337.53682999999995,1539,1339,LRPE,2226,LRPS
4,1,112.16271000000002,659,2684,LRP048,2226,LRPS
4,1,90.36425999999996,534,2944,LRPS,2444,LRPE
4,1,79.95089999999999,284,2943,LRPE,1,LRPS
4,1,140.58180000000007,264,2685,LRPS,2445,LRPS
4,1,41.280750000000005,119,2568,LRPS,2225,LRPE
4,1,21.528999999999996,89,1,LRPS,1340,LRPS
4,1,167.80372000000006,635,2445,LRPS,2778,LRPS
4,1,21.528999999999996,40,1,LRPS,1340,LRPS
4,1,328.73543000000024,1661,1339,LRPE,2685,LRPS
4,1,84.85679999999996,471,2226,LRPS,2777,LRPE
4,1,138.38285000000002,466,2567,LRPE,2568,LRPS
4,1,152.47316000000004,416,2226,LRPS,2568,LRPS
4,1,101.16447000000002,401,2567,LRPE,2685,LRPS
4,1,113.61941999999996,301,2445,LRPS,2943,LRPE
4,1,142.4767,1072,2226,LRPS,2778,LRPS
4,1,125.0492,707,2778,LRPS,2225,LRPE
4,1,110.18381999999997,432,2445,LRPS,2777,LRPE
4,1,26.264309999999995,257,2444,LRPE,2943,LRPE
4,1,27.127350000000003,172,3120,LRPE,2777,LRPE
4,1,39.41732999999999,137,2445,LRPS,2567,LRPE
4,1,61.60732,453,2444,LRPE,1340,LRPS
4,1,74.20209,408,2567,LRPE,2943,LRPE
4,1,62.02808999999999,293,2226,LRPS,2444,LRPE
4,1,177.71937,1314,2445,LRPS,2944,LRPS
4,1,177.7193700000001,1014,2944,LRPS,2445,LRPS
4,1,88.01788,294,2778,LRPS,2685,LRPS
4,1,56.25915,290,3120,LRPE,1,LRPS
4,1,3.4356,5,2943,LRPE,2777,LRPE
4,1,83.3079,516,2943,LRPE,1340,LRPS
4,1,84.85679999999998,501,2777,LRPE,2226,LRPS
4,1,104.33161000000001,456,2225,LRPE,2685,LRPS
4,1,109.96587000000005,612,2226,LRPS,2567,LRPE
4,1,167.80372000000006,602,2445,LRPS,2778,LRPS
4,1,114.83400999999999,602,2685,LRPS,1340,LRPS
4,1,60.19092000000001,312,1,LRPS,2444,LRPE
4,1,337.53683000000024,1983,2226,LRPS,1339,LRPE
4,1,109.96587000000001,288,2567,LRPE,2226,LRPS
4,1,33.833580000000005,193,2943,LRPE,2685,LRPS
4,1,47.93777999999999,153,2444,LRPE,2567,LRPE
